Epoch,Loss,Accuracy
1,5.528846661249797,1.092896174863388
2,2.6206814845403037,86.0655737704918
3,0.7353283713261286,97.54098360655738
4,0.10267160646617413,100.0
5,0.025559876735011738,100.0
6,0.010670723548779884,100.0
7,0.004742995370179415,100.0
8,0.0025021006586030126,100.0
9,0.0014090558397583663,100.0
10,0.0008571550715714693,100.0
11,0.0005946049156288306,100.0
12,0.000390451784672526,100.0
13,0.00027618539752438664,100.0
14,0.00023300192697206512,100.0
15,0.0001841027769842185,100.0
16,0.00017204840454117706,100.0
17,0.00014868735403676206,100.0
18,0.00014381364356571188,100.0
19,0.00012848862994966717,100.0
20,0.00011725970640933762,100.0
21,0.00010796505254499304,100.0
22,9.798750397749245e-05,100.0
23,9.889425685590443e-05,100.0
24,9.166756838870545e-05,100.0
25,8.680015162099153e-05,100.0
26,8.434612512549695e-05,100.0
27,8.39627888732745e-05,100.0
28,7.431866348876308e-05,100.0
29,6.946852590772323e-05,100.0
30,7.256217456112306e-05,100.0
31,6.701098269938181e-05,100.0
32,7.243760349714042e-05,100.0
33,6.347599446598906e-05,100.0
34,6.235378774969529e-05,100.0
35,5.833291894911478e-05,100.0
36,6.294377696273538e-05,100.0
37,5.875788519915659e-05,100.0
38,5.6041990319499746e-05,100.0
39,5.439403200095209e-05,100.0
40,5.3647541790269315e-05,100.0
41,5.286458751167326e-05,100.0
42,5.2676698032882996e-05,100.0
43,5.293532073361954e-05,100.0
44,5.061089602046801e-05,100.0
45,5.362673558314176e-05,100.0
46,5.231230776795807e-05,100.0
47,5.209570917941164e-05,100.0
48,4.926452796401767e-05,100.0
49,5.2332453681932144e-05,100.0
50,5.1518295246448055e-05,100.0
51,4.9756281441659667e-05,100.0
52,5.197942846280057e-05,100.0
53,5.160650713757301e-05,100.0
54,4.969083602190949e-05,100.0
55,4.877697998987666e-05,100.0
56,4.821680886379909e-05,100.0
57,4.947358320350759e-05,100.0
58,4.688179736452488e-05,100.0
59,4.956349281807585e-05,100.0
60,4.9601890471725106e-05,100.0
61,4.8333736534308024e-05,100.0
62,4.953712959832046e-05,100.0
63,4.6914696819537007e-05,100.0
64,4.928601750483116e-05,100.0
65,4.706939701767018e-05,100.0
66,5.158277902713356e-05,100.0
67,4.8641179091646336e-05,100.0
68,4.979930539169194e-05,100.0
69,5.0730146540445276e-05,100.0
70,4.724851775487574e-05,100.0
71,4.9027783461497165e-05,100.0
72,4.804548188985791e-05,100.0
73,4.776084157735264e-05,100.0
74,5.0586831396988906e-05,100.0
75,4.9328025852446444e-05,100.0
76,4.947429746001338e-05,100.0
77,4.803180975917106e-05,100.0
78,5.045687430538237e-05,100.0
79,4.9341031020352e-05,100.0
80,4.845262325640457e-05,100.0
81,5.1008283965832867e-05,100.0
82,5.213511091521165e-05,100.0
83,5.013937516196165e-05,100.0
84,5.053113757943114e-05,100.0
85,4.9313409666259154e-05,100.0
86,4.9372014473192394e-05,100.0
87,4.850992202894607e-05,100.0
88,5.160623125751348e-05,100.0
89,5.051421915898876e-05,100.0
90,5.160851348288512e-05,100.0
91,4.961822560289875e-05,100.0
92,4.974265721102711e-05,100.0
93,5.114571285957936e-05,100.0
94,5.074840009910986e-05,100.0
95,4.9664497661675945e-05,100.0
96,4.9823434286129974e-05,100.0
97,5.007062463846523e-05,100.0
98,5.138927493438435e-05,100.0
99,5.1169809012208134e-05,100.0
100,5.1183824325562455e-05,100.0
